=== lm_v3_chunked (2-block, chunked sampling from full optim.rail) ===
corpus chars=10901  vocab size=94
corpus encoded to arr (10901 ids)
seq_len=512  max offset=10388
[tgl_init] dylib=$HOME/projects/rail/tools/metal/libtensor_gpu.dylib src_path=$HOME/projects/rail/tools/metal/tensor_gpu.metal
[tgl_init] OK — 38 functions
initial loss (on one sampled chunk)=8.62960223571262  uniform=4.54329478227
training 10000 steps...
step 4522  lr=0.011667687467161  loss=3.23097939392429
step 4523  lr=0.0116645584964712  loss=1.94288710934862
step 4524  lr=0.0116614293581604  loss=2.81263288706218
step 4525  lr=0.0116583000525437  loss=1.74046859977071
step 4526  lr=0.0116551705799363  loss=3.226601005295
step 4527  lr=0.0116520409406532  loss=2.56083281304813
step 4528  lr=0.0116489111350096  loss=1.53610659384964
step 4529  lr=0.0116457811633208  loss=1.88333500007942
step 4530  lr=0.0116426510259018  loss=2.83209788831743
step 4531  lr=0.0116395207230679  loss=1.88278547391703
step 4532  lr=0.0116363902551343  loss=2.79783488078785
step 4533  lr=0.0116332596224162  loss=2.78788243947454
step 4534  lr=0.011630128825229  loss=3.09532036935482
step 4535  lr=0.0116269978638878  loss=2.50993098189143
step 4536  lr=0.011623866738708  loss=2.22186055885176
step 4537  lr=0.0116207354500048  loss=2.89741269807075
step 4538  lr=0.0116176039980937  loss=1.40492204257415
step 4539  lr=0.0116144723832898  loss=2.65054163850366
step 4540  lr=0.0116113406059086  loss=2.58992988862187
step 4541  lr=0.0116082086662655  loss=2.56158237719136
step 4542  lr=0.0116050765646758  loss=2.86815113907251
step 4543  lr=0.011601944301455  loss=2.04350021203668
step 4544  lr=0.0115988118769183  loss=2.70936683126425
step 4545  lr=0.0115956792913814  loss=2.85029776392589
step 4546  lr=0.0115925465451596  loss=1.7376101590729
step 4547  lr=0.0115894136385685  loss=1.86148452100773
step 4548  lr=0.0115862805719234  loss=1.72286114450431
step 4549  lr=0.0115831473455399  loss=1.81798152770563
step 4550  lr=0.0115800139597335  loss=2.74642763524288
step 4551  lr=0.0115768804148197  loss=1.79103706199008
step 4552  lr=0.0115737467111142  loss=1.94223327308001
step 4553  lr=0.0115706128489324  loss=2.79858287285594
step 4554  lr=0.0115674788285899  loss=2.59695852880334
step 4555  lr=0.0115643446504023  loss=1.62229272532676
step 4556  lr=0.0115612103146853  loss=2.93974519686589
step 4557  lr=0.0115580758217544  loss=1.90309696087825
step 4558  lr=0.0115549411719254  loss=1.85986560619265
step 4559  lr=0.0115518063655138  loss=2.9245162359867
step 4560  lr=0.0115486714028353  loss=1.75402703023525
step 4561  lr=0.0115455362842057  loss=2.6651166416688
step 4562  lr=0.0115424010099406  loss=1.97331551294889
step 4563  lr=0.0115392655803558  loss=2.24987976070412
step 4564  lr=0.011536129995767  loss=2.55549050695481
step 4565  lr=0.0115329942564899  loss=1.90346579112456
step 4566  lr=0.0115298583628404  loss=1.86250310609639
step 4567  lr=0.0115267223151341  loss=1.9450843312417
step 4568  lr=0.011523586113687  loss=2.01163617060364
step 4569  lr=0.0115204497588148  loss=2.76029793268605
step 4570  lr=0.0115173132508333  loss=1.97589349107064
step 4571  lr=0.0115141765900584  loss=1.93014730226435
step 4572  lr=0.011511039776806  loss=3.01618786743724
step 4573  lr=0.011507902811392  loss=1.92513360371904
step 4574  lr=0.0115047656941321  loss=2.45911442957506
step 4575  lr=0.0115016284253424  loss=1.67040972993522
step 4576  lr=0.0114984910053387  loss=2.26886455704644
step 4577  lr=0.0114953534344371  loss=1.8914980603374
step 4578  lr=0.0114922157129534  loss=3.22677603296125
step 4579  lr=0.0114890778412036  loss=2.67994896405921
step 4580  lr=0.0114859398195037  loss=2.53075961740751
step 4581  lr=0.0114828016481697  loss=2.72631014630989
step 4582  lr=0.0114796633275177  loss=2.73625453972439
step 4583  lr=0.0114765248578635  loss=2.74817425608809
step 4584  lr=0.0114733862395234  loss=1.95893206181242
step 4585  lr=0.0114702474728133  loss=1.83280500100665
step 4586  lr=0.0114671085580493  loss=1.91003293400245
step 4587  lr=0.0114639694955476  loss=2.69877503327896
step 4588  lr=0.0114608302856241  loss=1.72138152768911
step 4589  lr=0.0114576909285951  loss=2.56412692489889
step 4590  lr=0.0114545514247766  loss=1.89915994801052
step 4591  lr=0.0114514117744849  loss=1.98348220437166
step 4592  lr=0.011448271978036  loss=1.97443495389524
step 4593  lr=0.0114451320357462  loss=1.64638148364574
step 4594  lr=0.0114419919479316  loss=1.89658399769331
step 4595  lr=0.0114388517149085  loss=1.7794642899182
step 4596  lr=0.011435711336993  loss=1.98236889883894
step 4597  lr=0.0114325708145015  loss=2.37370162453264
step 4598  lr=0.0114294301477501  loss=1.97692065633973
step 4599  lr=0.0114262893370551  loss=2.4732030749152
step 4600  lr=0.0114231483827329  loss=2.72280863366555
step 4601  lr=0.0114200072850996  loss=2.6810225567748
step 4602  lr=0.0114168660444716  loss=2.15774270563195
step 4603  lr=0.0114137246611653  loss=1.81252082901967
step 4604  lr=0.0114105831354969  loss=2.74090186945122
step 4605  lr=0.0114074414677829  loss=2.26698779298444
step 4606  lr=0.0114042996583395  loss=2.54633629625211
step 4607  lr=0.0114011577074832  loss=2.56509339727173
step 4608  lr=0.0113980156155303  loss=1.87766977967985
step 4609  lr=0.0113948733827974  loss=1.68763517528393
step 4610  lr=0.0113917310096007  loss=2.16566727485418
step 4611  lr=0.0113885884962567  loss=1.847620467509
step 4612  lr=0.0113854458430819  loss=2.80536544392986
step 4613  lr=0.0113823030503927  loss=1.89268332308573
step 4614  lr=0.0113791601185057  loss=1.70835826737517
step 4615  lr=0.0113760170477373  loss=2.67788256839173
step 4616  lr=0.011372873838404  loss=2.89980269067518
step 4617  lr=0.0113697304908223  loss=1.93110381562173
step 4618  lr=0.0113665870053089  loss=1.81195706291761
step 4619  lr=0.0113634433821801  loss=1.84600888681294
step 4620  lr=0.0113602996217526  loss=2.7906219766982
step 4621  lr=0.011357155724343  loss=2.70510937068253
step 4622  lr=0.0113540116902679  loss=2.70591532387405
step 4623  lr=0.0113508675198438  loss=1.73992375372622
step 4624  lr=0.0113477232133874  loss=1.87513869140422
step 4625  lr=0.0113445787712153  loss=1.80506823817682
step 4626  lr=0.0113414341936442  loss=2.89275880193383
step 4627  lr=0.0113382894809907  loss=2.02299964902451
step 4628  lr=0.0113351446335714  loss=2.88171893403904
step 4629  lr=0.0113319996517031  loss=1.98115944844896
step 4630  lr=0.0113288545357025  loss=2.62702070615952
step 4631  lr=0.0113257092858863  loss=2.81762147018418
step 4632  lr=0.0113225639025712  loss=3.17157161665571
step 4633  lr=0.011319418386074  loss=1.97077084397452
step 4634  lr=0.0113162727367113  loss=2.75482978947001
step 4635  lr=0.0113131269548001  loss=1.97588248770568
step 4636  lr=0.0113099810406569  loss=2.25743424904559
step 4637  lr=0.0113068349945987  loss=2.09022571264898
step 4638  lr=0.0113036888169423  loss=2.74180742462548
step 4639  lr=0.0113005425080045  loss=2.60488577154302
step 4640  lr=0.011297396068102  loss=1.70361145080572
step 4641  lr=0.0112942494975518  loss=1.93381664399519
step 4642  lr=0.0112911027966707  loss=2.71949771224772
step 4643  lr=0.0112879559657756  loss=1.91880010972554
step 4644  lr=0.0112848090051834  loss=2.61638045098655
step 4645  lr=0.0112816619152109  loss=2.74474505123228
step 4646  lr=0.0112785146961751  loss=1.80412266985138
step 4647  lr=0.011275367348393  loss=1.89926677739564
step 4648  lr=0.0112722198721813  loss=2.02339588700964
step 4649  lr=0.0112690722678572  loss=2.5966548947857
step 4650  lr=0.0112659245357375  loss=2.23987322462927
step 4651  lr=0.0112627766761392  loss=1.3013309549083
step 4652  lr=0.0112596286893794  loss=1.95665142075677
step 4653  lr=0.011256480575775  loss=2.74411416197265
step 4654  lr=0.011253332335643  loss=2.63734422309482
step 4655  lr=0.0112501839693005  loss=1.73520531880432
step 4656  lr=0.0112470354770646  loss=1.84393559186506
step 4657  lr=0.0112438868592521  loss=3.155110731318
step 4658  lr=0.0112407381161803  loss=2.66585267353747
step 4659  lr=0.0112375892481662  loss=2.45753428862905
step 4660  lr=0.0112344402555269  loss=1.90667572171668
step 4661  lr=0.0112312911385796  loss=1.74786316994584
step 4662  lr=0.0112281418976412  loss=3.07133894458875
step 4663  lr=0.0112249925330289  loss=2.7220617678209
step 4664  lr=0.01122184304506  loss=2.76900909458066
step 4665  lr=0.0112186934340515  loss=2.42180010718649
step 4666  lr=0.0112155437003206  loss=2.72501448747149
step 4667  lr=0.0112123938441844  loss=2.82843265992024
step 4668  lr=0.0112092438659603  loss=1.82482778785406
step 4669  lr=0.0112060937659653  loss=2.23060003900486
step 4670  lr=0.0112029435445167  loss=1.80840004093824
step 4671  lr=0.0111997932019318  loss=2.7222868371004
step 4672  lr=0.0111966427385277  loss=1.79454314831852
step 4673  lr=0.0111934921546217  loss=2.6667303740591
step 4674  lr=0.011190341450531  loss=1.31778254640925
step 4675  lr=0.0111871906265731  loss=1.79758709238627
step 4676  lr=0.011184039683065  loss=1.74644766557782
step 4677  lr=0.0111808886203242  loss=1.91009584392005
step 4678  lr=0.0111777374386679  loss=2.74087297793292
step 4679  lr=0.0111745861384136  loss=2.83896401683805
step 4680  lr=0.0111714347198784  loss=2.59791590484296
step 4681  lr=0.0111682831833798  loss=1.98168550042448
step 4682  lr=0.0111651315292351  loss=1.91198675716269
step 4683  lr=0.0111619797577616  loss=1.91198618055691
step 4684  lr=0.0111588278692769  loss=2.83592776401105
step 4685  lr=0.0111556758640982  loss=2.73586370880506
step 4686  lr=0.011152523742543  loss=1.85351435546442
step 4687  lr=0.0111493715049287  loss=2.21540475885001
step 4688  lr=0.0111462191515727  loss=1.9647247163314
step 4689  lr=0.0111430666827924  loss=2.71773772927628
step 4690  lr=0.0111399140989054  loss=2.54313817635767
step 4691  lr=0.0111367614002291  loss=2.27220662397938
step 4692  lr=0.0111336085870809  loss=2.71788180245781
step 4693  lr=0.0111304556597783  loss=1.67623718190315
step 4694  lr=0.011127302618639  loss=2.7754346265697
step 4695  lr=0.0111241494639802  loss=1.89260561652556
step 4696  lr=0.0111209961961197  loss=1.81420249520117
step 4697  lr=0.0111178428153748  loss=2.15108453693844
step 4698  lr=0.0111146893220633  loss=2.71548385634139
step 4699  lr=0.0111115357165025  loss=3.10132936202423
step 4700  lr=0.0111083819990101  loss=2.7851336928559
step 4701  lr=0.0111052281699037  loss=1.81510026897863
step 4702  lr=0.0111020742295008  loss=1.88311315255937
step 4703  lr=0.0110989201781191  loss=3.0557460450387
step 4704  lr=0.0110957660160762  loss=3.03326502307288
step 4705  lr=0.0110926117436896  loss=2.22838143825244
step 4706  lr=0.0110894573612771  loss=1.88007516952218
step 4707  lr=0.0110863028691563  loss=2.12580206661266
step 4708  lr=0.0110831482676447  loss=3.14951887082853
step 4709  lr=0.0110799935570602  loss=1.77839007914109
step 4710  lr=0.0110768387377204  loss=2.79471817655972
step 4711  lr=0.0110736838099429  loss=2.10078357495665
step 4712  lr=0.0110705287740455  loss=2.36089413477183
step 4713  lr=0.0110673736303459  loss=1.92803019500878
step 4714  lr=0.0110642183791618  loss=2.72479552066293
step 4715  lr=0.0110610630208109  loss=2.77818679523777
step 4716  lr=0.011057907555611  loss=3.00174102067393
step 4717  lr=0.0110547519838799  loss=2.93362223161695
step 4718  lr=0.0110515963059352  loss=2.56663415270575
step 4719  lr=0.0110484405220948  loss=1.84865177151406
step 4720  lr=0.0110452846326765  loss=2.87468380766348
step 4721  lr=0.0110421286379981  loss=1.89135485546098
step 4722  lr=0.0110389725383773  loss=2.77917735673527
step 4723  lr=0.0110358163341321  loss=1.78791462151414
step 4724  lr=0.0110326600255801  loss=2.90141493546399
step 4725  lr=0.0110295036130393  loss=1.90960484851043
step 4726  lr=0.0110263470968276  loss=2.75341408403133
step 4727  lr=0.0110231904772627  loss=2.36505036386801
step 4728  lr=0.0110200337546625  loss=1.84297831186989
step 4729  lr=0.011016876929345  loss=3.0058853719471
step 4730  lr=0.011013720001628  loss=2.93965956802591
step 4731  lr=0.0110105629718295  loss=1.88228899558801
step 4732  lr=0.0110074058402672  loss=3.09600735444121
step 4733  lr=0.0110042486072593  loss=2.90899288216563
step 4734  lr=0.0110010912731235  loss=2.83714686818222
step 4735  lr=0.0109979338381778  loss=2.56982268597993
step 4736  lr=0.0109947763027403  loss=1.83673189821078
step 4737  lr=0.0109916186671288  loss=2.78721190466767
step 4738  lr=0.0109884609316613  loss=1.8583437746452
step 4739  lr=0.0109853030966558  loss=2.21966728289372
step 4740  lr=0.0109821451624304  loss=2.65072553099078
step 4741  lr=0.0109789871293029  loss=1.83659408423129
step 4742  lr=0.0109758289975915  loss=2.74459692827487
step 4743  lr=0.0109726707676141  loss=1.84548985320881
step 4744  lr=0.0109695124396888  loss=2.69555045117006
step 4745  lr=0.0109663540141336  loss=2.69684582570524
step 4746  lr=0.0109631954912666  loss=1.88093621674566
step 4747  lr=0.0109600368714059  loss=2.18275719480694
step 4748  lr=0.0109568781548694  loss=2.89997765162958
step 4749  lr=0.0109537193419754  loss=2.19995590732489
step 4750  lr=0.0109505604330418  loss=1.88780846957767
step 4751  lr=0.0109474014283869  loss=2.4746105013834
step 4752  lr=0.0109442423283286  loss=2.44672709954449
step 4753  lr=0.0109410831331851  loss=1.94689202178241
step 4754  lr=0.0109379238432747  loss=1.69885369687094
step 4755  lr=0.0109347644589153  loss=1.99222697347845
step 4756  lr=0.0109316049804251  loss=1.72458308249969
step 4757  lr=0.0109284454081224  loss=1.72396723205202
step 4758  lr=0.0109252857423252  loss=1.89998466662407
step 4759  lr=0.0109221259833518  loss=2.95040317748775
step 4760  lr=0.0109189661315203  loss=1.97372513061111
step 4761  lr=0.0109158061871489  loss=2.67259863864575
step 4762  lr=0.0109126461505559  loss=2.55105485465061
step 4763  lr=0.0109094860220595  loss=2.20392671290176
step 4764  lr=0.0109063258019778  loss=2.54033026519251
step 4765  lr=0.0109031654906292  loss=1.80604762113772
step 4766  lr=0.0109000050883318  loss=2.62762050552527
step 4767  lr=0.0108968445954039  loss=1.87043265146166
step 4768  lr=0.0108936840121638  loss=1.72868644779632
step 4769  lr=0.0108905233389297  loss=1.85900951732053
step 4770  lr=0.01088736257602  loss=2.82149197368189
step 4771  lr=0.0108842017237529  loss=1.82515269874139
step 4772  lr=0.0108810407824466  loss=2.13637557521494
step 4773  lr=0.0108778797524197  loss=1.71294447026351
step 4774  lr=0.0108747186339902  loss=2.71353873249069
step 4775  lr=0.0108715574274766  loss=1.82532603046783
step 4776  lr=0.0108683961331972  loss=2.9637401832737
step 4777  lr=0.0108652347514703  loss=1.86026650379065
step 4778  lr=0.0108620732826143  loss=1.86729006052256
step 4779  lr=0.0108589117269475  loss=2.89047094953199
step 4780  lr=0.0108557500847884  loss=1.85464742182001
step 4781  lr=0.0108525883564552  loss=1.84257689730891
step 4782  lr=0.0108494265422665  loss=2.7778906305247
step 4783  lr=0.0108462646425405  loss=1.81367073157089
step 4784  lr=0.0108431026575956  loss=1.72789858943825
step 4785  lr=0.0108399405877504  loss=2.76874192191195
step 4786  lr=0.0108367784333232  loss=2.71853567108751
step 4787  lr=0.0108336161946324  loss=2.8835898610984
step 4788  lr=0.0108304538719964  loss=1.83520781474956
step 4789  lr=0.0108272914657338  loss=2.60071751503073
step 4790  lr=0.010824128976163  loss=2.18078140729574
step 4791  lr=0.0108209664036024  loss=2.73092624671221
step 4792  lr=0.0108178037483705  loss=2.10819809924634
step 4793  lr=0.0108146410107857  loss=2.05602668293193
step 4794  lr=0.0108114781911667  loss=1.87040333634532
step 4795  lr=0.0108083152898318  loss=2.88037266315418
step 4796  lr=0.0108051523070996  loss=1.73523662453096
step 4797  lr=0.0108019892432886  loss=1.85472879528896
step 4798  lr=0.0107988260987173  loss=2.04562976806194
step 4799  lr=0.0107956628737042  loss=1.76541846680592
step 4800  lr=0.0107924995685679  loss=2.00003743001026
step 4801  lr=0.0107893361836269  loss=2.73391307432431
step 4802  lr=0.0107861727191998  loss=2.72613791374049
step 4803  lr=0.0107830091756051  loss=1.81298313095747
step 4804  lr=0.0107798455531614  loss=2.09637226789535
step 4805  lr=0.0107766818521872  loss=2.6799784853606
step 4806  lr=0.0107735180730013  loss=2.70118003799284
step 4807  lr=0.0107703542159221  loss=2.67551765749493
step 4808  lr=0.0107671902812682  loss=2.15629835461459
step 4809  lr=0.0107640262693583  loss=2.6528401548092
step 4810  lr=0.010760862180511  loss=2.65091583665968
step 4811  lr=0.0107576980150448  loss=2.46625371802076
step 4812  lr=0.0107545337732785  loss=1.80933699801822
step 4813  lr=0.0107513694555307  loss=1.80344905113546
step 4814  lr=0.01074820506212  loss=1.93861551366816
step 4815  lr=0.010745040593365  loss=1.77725931373865
step 4816  lr=0.0107418760495845  loss=2.72495164594623
step 4817  lr=0.0107387114310971  loss=1.84612442060619
step 4818  lr=0.0107355467382215  loss=2.02493434927208
step 4819  lr=0.0107323819712763  loss=2.92041272980044
step 4820  lr=0.0107292171305803  loss=2.72961359463143
step 4821  lr=0.0107260522164522  loss=2.91695640305464
step 4822  lr=0.0107228872292106  loss=1.81101163572163
step 4823  lr=0.0107197221691742  loss=1.30540359519227
step 4824  lr=0.0107165570366619  loss=2.74132145984764
step 4825  lr=0.0107133918319923  loss=2.91468400188133
step 4826  lr=0.0107102265554842  loss=1.90468146190533
step 4827  lr=0.0107070612074563  loss=1.81506765893016
step 4828  lr=0.0107038957882273  loss=2.54719784255801
step 4829  lr=0.010700730298116  loss=2.2849113128782
step 4830  lr=0.0106975647374413  loss=2.62962128295567
step 4831  lr=0.0106943991065217  loss=1.65461617730381
step 4832  lr=0.0106912334056762  loss=2.88789295954864
step 4833  lr=0.0106880676352235  loss=1.64997296045727
step 4834  lr=0.0106849017954825  loss=1.69271575008435
